Name,Rank,Price,Symbol
Bitcoin,1,6844.22753906,BTC
Ethereum,2,379.606506348,ETH
XRP,3,0.485081106424,XRP
Bitcoin Cash,4,643.026855469,BCH
Litecoin,5,115.222442627,LTC
EOS,6,5.6638174057,EOS
Cardano,7,0.150767877698,ADA
Stellar,8,0.206581950188,XLM
NEO,9,47.304233551,NEO
Monero,10,175.508148193,XMR
IOTA,11,0.994797587395,MIOTA
Dash,12,291.529724121,DASH
Tether,13,0.999809622765,USDT
TRON,14,0.0321516208351,TRX
NEM,15,0.208790406585,XEM
Ethereum Classic,16,13.5759763718,ETC
Binance Coin,17,11.0661764145,BNB
Qtum,18,13.4613876343,QTUM
Vechain [Token],19,2.23232007027,VEN
OmiseGO,20,8.09233093262,OMG
ICON,21,2.05764913559,ICX
Lisk,22,7.07433795929,LSK
Bitcoin Gold,23,41.2166061401,BTG
Nano,24,5.19281053543,NANO
Zcash,25,182.47769165,ZEC
Verge,26,0.043729159981,XVG
Bytom,27,0.474539190531,BTM
DigixDAO,28,221.121017456,DGD
Populous,29,11.4500589371,PPT
Bytecoin,30,0.002160836244,BCN
Steem,31,1.43660271168,STEEM
Waves,32,3.4910326004,WAVES
Aeternity,33,1.47492408752,AE
RChain,34,0.954635083675,RHOC
Siacoin,35,0.010207301937,SC
BitShares,36,0.128161519766,BTS
Stratis,37,3.37962555885,STRAT
Bitcoin Diamond,38,2.1307041645,BCD
Dogecoin,39,0.00271868146956,DOGE
Maker,40,488.910858154,MKR
Status,41,0.0841260477901,SNT
Zilliqa,42,0.0432484187186,ZIL
Decred,43,39.3236427307,DCR
Augur,44,24.350643158,REP
0x,45,0.504650652409,ZRX
Veritaseum,46,128.285415649,VERI
Komodo,47,2.32874703407,KMD
HyperCash,48,5.50897455215,HC
Waltonchain,49,9.4407787323,WTC
Ontology,50,2.07048010826,ONT
Aion,51,1.92661106586,AION
Ardor,52,0.213824048638,ARDR
Loopring,53,0.368186712265,LRC
Cryptonex,54,4.59185552597,CNX
KuCoin Shares,55,2.23257565498,KCS
QASH,56,0.57868462801,QASH
PIVX,57,3.62194156647,PIVX
Ark,58,1.89968311787,ARK
Basic Attention Token,59,0.186136320233,BAT
IOST,60,0.021810984239,IOST
MonaCoin,61,3.05591082573,MONA
DigiByte,62,0.0171361360699,DGB
