Name,Rank,Price,Symbol
Bitcoin,1,6482.34814453,BTC
Ethereum,2,205.141860962,ETH
XRP,3,0.456693798304,XRP
Bitcoin Cash,4,447.850952148,BCH
EOS,5,5.42305469513,EOS
Stellar,6,0.241723805666,XLM
Litecoin,7,52.9157676697,LTC
Tether,8,0.983548104763,USDT
Cardano,9,0.075873196125,ADA
Monero,10,105.100135803,XMR
TRON,11,0.0241963528097,TRX
IOTA,12,0.492841303349,MIOTA
Dash,13,154.562896729,DASH
Binance Coin,14,9.7433013916,BNB
NEO,15,16.5171298981,NEO
Ethereum Classic,16,9.6401348114,ETC
NEM,17,0.0994958207011,XEM
Tezos,18,1.3423576355,XTZ
Zcash,19,125.239936829,ZEC
VeChain,20,0.0113529739901,VET
Dogecoin,21,0.0045173484832,DOGE
Maker,22,681.234436035,MKR
0x,23,0.875053524971,ZRX
OmiseGO,24,3.32458496094,OMG
Bitcoin Gold,25,26.1605606079,BTG
Ontology,26,1.81421768665,ONT
Qtum,27,4.20450925827,QTUM
Decred,28,38.2568626404,DCR
Aeternity,29,1.37743663788,AE
Lisk,30,2.87880635262,LSK
BitShares,31,0.103119514883,BTS
Nano,32,2.03103613853,NANO
ICON,33,0.695225775242,ICX
Zilliqa,34,0.0341387800872,ZIL
Bitcoin Diamond,35,1.72449064255,BCD
Siacoin,36,0.00700607337058,SC
Basic Attention Token,37,0.259685754776,BAT
DigiByte,38,0.0232893582433,DGB
Bytecoin,39,0.00134569429792,BCN
Steem,40,0.818499386311,STEEM
Verge,41,0.0144364601001,XVG
Bytom,42,0.217879801989,BTM
Waves,43,1.97685515881,WAVES
Pundi X,44,0.00151655310765,NPXS
TrueUSD,45,1.01593983173,TUSD
Metaverse ETP,46,3.11101770401,ETP
Electroneum,47,0.0194873698056,ETN
Golem,48,0.162991046906,GNT
Holo,49,0.00112799054477,HOT
Augur,50,13.1052560806,REP
Stratis,51,1.419298172,STRAT
Komodo,52,1.26305806637,KMD
Chainlink,53,0.371791034937,LINK
Populous,54,3.40110421181,PPT
Status,55,0.0360723845661,SNT
Waltonchain,56,2.91473722458,WTC
Cryptonex,57,2.09349727631,CNX
Ardor,58,0.11487685889,ARDR
Wanchain,59,0.986458420753,WAN
